1756302759651;#B:0.273947
1756302759651;#I:24.000000
1756302759671;#A:0.566115
1756302759671;#B:0.273947
1756302759671;#I:25.000000
1756302759694;#A:0.566115
1756302759698;#B:0.273947
1756302759698;#I:26.000000
1756302759716;#A:0.566115
1756302759721;#B:0.273947
1756302759721;#I:27.000000
1756302759734;#A:0.566115
1756302759734;#B:0.273947
1756302759746;#I:28.000000
1756302759761;#A:0.566115
1756302759761;#B:0.273947
1756302759761;#I:29.000000
1756302759782;#A:0.566115
1756302759782;#B:0.273947
1756302759788;#I:30.000000
1756302759806;#A:0.566115
1756302759809;#B:0.273947
1756302759809;#I:31.000000
1756302759826;#A:0.566115
1756302759826;#B:0.273947
1756302759826;#I:32.000000
1756302759844;#A:0.566115
1756302759844;#B:0.273947
1756302759844;#I:33.000000
1756302759856;#A:0.566115
1756302759872;#B:0.273947
1756302759872;#I:34.000000
1756302759888;#A:0.566115
1756302759895;#B:0.273947
1756302759895;#I:35.000000
1756302759904;#A:0.566115
1756302759904;#B:0.273947
1756302759920;#I:36.000000
1756302759938;#A:0.566115
1756302759940;#B:0.273947
1756302759940;#I:37.000000
1756302759952;#A:0.566115
1756302759952;#B:0.273947
1756302759952;#I:38.000000
1756302759978;#A:0.566115
1756302759985;#B:0.273947
1756302759985;#I:39.000000
1756302760001;#A:0.566115
1756302760001;#B:0.273947
1756302760001;#I:40.000000
1756302760019;#A:0.566115
1756302760019;#B:0.273947
1756302760032;#I:41.000000
1756302760047;#A:0.566115
1756302760051;#B:0.273947
1756302760051;#I:42.000000
1756302760063;#A:0.566115
1756302760063;#B:0.273947
1756302760063;#I:43.000000
1756302760079;#A:0.566115
1756302760079;#B:0.273947
1756302760098;#I:44.000000
1756302760111;#A:0.566115
1756302760111;#B:0.273947
1756302760111;#I:45.000000
1756302760127;#A:0.566115
1756302760127;#B:0.273947
1756302760127;#I:46.000000
1756302760143;#A:0.566115
1756302760159;#B:0.273947
1756302760159;#I:47.000000
1756302760175;#A:0.566115
1756302760175;#B:0.273947
1756302760175;#I:48.000000
1756302760195;#A:0.566115
1756302760195;#B:0.273947
1756302760207;#I:49.000000
1756302760223;#A:0.566115
1756302760227;#B:0.273947
1756302760230;#I:50.000000
1756302760239;#A:0.566115
1756302760239;#B:0.273947
1756302760239;#I:51.000000
1756302760255;#A:0.566115
1756302760255;#B:0.273947
1756302760271;#I:1.000000
1756302760287;#A:0.566115
1756302760287;#B:0.273947
1756302760296;#I:2.000000
1756302760303;#A:0.566115
1756302760303;#B:0.273947
1756302760303;#I:3.000000
1756302760318;#A:0.566115
1756302760336;#B:0.273947
1756302760336;#I:4.000000
1756302760354;#A:0.566115
1756302760358;#B:0.273947
1756302760360;#I:5.000000
1756302760377;#A:0.566115
1756302760379;#B:0.273947
1756302760382;#I:6.000000
1756302760399;#A:0.566115
1756302760402;#B:0.273947
1756302760404;#I:7.000000
1756302760414;#A:0.566743
1756302760414;#B:0.273947
1756302760414;#I:8.000000
1756302760432;#A:0.566743
1756302760446;#B:0.273947
1756302760447;#I:9.000000
1756302760465;#A:0.566743
1756302760465;#B:0.273947
1756302760465;#I:10.000000
1756302760488;#A:0.566743
1756302760488;#B:0.273947
1756302760488;#I:11.000000
1756302760496;#A:0.566743
1756302760511;#B:0.273947
1756302760511;#I:12.000000
1756302760528;#A:0.566743
1756302760528;#B:0.273947
1756302760528;#I:13.000000
1756302760543;#A:0.566743
1756302760543;#B:0.273947
1756302760558;#I:14.000000
1756302760574;#A:0.566743
1756302760577;#B:0.273947
1756302760577;#I:15.000000
1756302760596;#A:0.566743
1756302760596;#B:0.273947
1756302760596;#I:16.000000
1756302760617;#A:0.566743
1756302760622;#B:0.273947
1756302760622;#I:17.000000
1756302760638;#A:0.566743
1756302760638;#B:0.273947
1756302760647;#I:18.000000
1756302760654;#A:0.566743
1756302760654;#B:0.273947
1756302760654;#I:19.000000
1756302760686;#A:0.566743
1756302760689;#B:0.273947
1756302760689;#I:20.000000
1756302760703;#A:0.566743
1756302760703;#B:0.273947
1756302760703;#I:21.000000
1756302760722;#A:0.566743
1756302760722;#B:0.273947
1756302760735;#I:22.000000
1756302760749;#A:0.566743
1756302760749;#B:0.273947
1756302760749;#I:23.000000
1756302760765;#A:0.566743
1756302760765;#B:0.273947
1756302760765;#I:24.000000
1756302760784;#A:0.566743
1756302760797;#B:0.273947
1756302760797;#I:25.000000
1756302760813;#A:0.566743
1756302760813;#B:0.273947
1756302760813;#I:26.000000
1756302760830;#A:0.566743
1756302760830;#B:0.273947
1756302760844;#I:27.000000
1756302760860;#A:0.566743
1756302760864;#B:0.273947
1756302760867;#I:28.000000
1756302760876;#A:0.566743
1756302760876;#B:0.273947
1756302760876;#I:29.000000
1756302760897;#A:0.566743
1756302760908;#B:0.273947
1756302760908;#I:30.000000
1756302760927;#A:0.566743
1756302760930;#B:0.273947
1756302760930;#I:31.000000
1756302760940;#A:0.566743
1756302760940;#B:0.273947
1756302760940;#I:32.000000
1756302760968;#A:0.566743
1756302760972;#B:0.273947
1756302760972;#I:33.000000
1756302760992;#A:0.566743
1756302760992;#B:0.274575
1756302760997;#I:34.000000
1756302761006;#A:0.566743
1756302761006;#B:0.274575
1756302761020;#I:35.000000
1756302761036;#A:0.564230
1756302761036;#B:0.272062
1756302761036;#I:36.000000
1756302761059;#A:0.567372
1756302761059;#B:0.274575
1756302761059;#I:37.000000
1756302761068;#A:0.570513
1756302761084;#B:0.277088
1756302761084;#I:38.000000
1756302761100;#A:0.571770
1756302761100;#B:0.278345
1756302761100;#I:39.000000
1756302761125;#A:0.572398
1756302761125;#B:0.278973
1756302761132;#I:40.000000
1756302761147;#A:0.572398
1756302761150;#B:0.279602
1756302761150;#I:41.000000
1756302761164;#A:0.569885
1756302761164;#B:0.276460
1756302761164;#I:42.000000
1756302761181;#A:0.567372
1756302761194;#B:0.273947
1756302761197;#I:43.000000
1756302761212;#A:0.566743
1756302761212;#B:0.273947
1756302761212;#I:44.000000
1756302761229;#A:0.569257
1756302761229;#B:0.272062
1756302761229;#I:45.000000
1756302761243;#A:0.569257
1756302761258;#B:0.270177
1756302761258;#I:46.000000
1756302761275;#A:0.569885
1756302761275;#B:0.261381
1756302761275;#I:47.000000
1756302761297;#A:0.571770
1756302761297;#B:0.250699
1756302761307;#I:48.000000
1756302761323;#A:0.572398
1756302761325;#B:0.246301
1756302761329;#I:49.000000
1756302761342;#A:0.571770
1756302761342;#B:0.245044
1756302761342;#I:50.000000
1756302761364;#A:0.571770
1756302761370;#B:0.243159
1756302761373;#I:51.000000
1756302761387;#A:0.574283
1756302761387;#B:0.240646
1756302761387;#I:1.000000
1756302761406;#A:0.586221
1756302761406;#B:0.227451
1756302761406;#I:2.000000
1756302761418;#A:0.616380
1756302761434;#B:0.192894
1756302761438;#I:3.000000
1756302761450;#A:0.615752
1756302761450;#B:0.184726
1756302761450;#I:4.000000
1756302761466;#A:0.613867
1756302761466;#B:0.180327
1756302761482;#I:5.000000
1756302761498;#A:0.613239
1756302761498;#B:0.175301
1756302761498;#I:6.000000
1756302761514;#A:0.613239
1756302761514;#B:0.170274
1756302761514;#I:7.000000
1756302761529;#A:0.613239
1756302761545;#B:0.164619
1756302761545;#I:8.000000
1756302761565;#A:0.614496
1756302761565;#B:0.157708
1756302761565;#I:9.000000
1756302761579;#A:0.615124
1756302761579;#B:0.154566
1756302761593;#I:10.000000
1756302761609;#A:0.623920
1756302761612;#B:0.145142
1756302761612;#I:11.000000
1756302761631;#A:0.657221
1756302761632;#B:0.113097
1756302761632;#I:12.000000
1756302761647;#A:0.687380
1756302761647;#B:0.084823
1756302761658;#I:13.000000
1756302761675;#A:0.705602
1756302761679;#B:0.074142
1756302761680;#I:14.000000
1756302761693;#A:0.718168
1756302761698;#B:0.070372
1756302761698;#I:15.000000
1756302761704;#A:0.743301
1756302761721;#B:0.060319
1756302761721;#I:16.000000
1756302761738;#A:0.801106
1756302761738;#B:0.026389
1756302761738;#I:17.000000
1756302761759;#A:0.863938
1756302761759;#B:6.273760
1756302761768;#I:18.000000
1756302761786;#A:0.919858
1756302761787;#B:6.238575
1756302761787;#I:19.000000
1756302761804;#A:0.967611
1756302761804;#B:6.209044
1756302761804;#I:20.000000
1756302761826;#A:1.001540
1756302761833;#B:6.190823
1756302761834;#I:21.000000
1756302761850;#A:1.037354
1756302761850;#B:6.170716
1756302761850;#I:22.000000
1756302761866;#A:1.112752
1756302761866;#B:6.109141
1756302761866;#I:23.000000
1756302761880;#A:1.237787
1756302761896;#B:5.993530
1756302761899;#I:24.000000
1756302761912;#A:1.336434
1756302761912;#B:5.906823
1756302761912;#I:25.000000
1756302761928;#A:1.377274
1756302761928;#B:5.877292
1756302761944;#I:26.000000
1756302761960;#A:1.388584
1756302761960;#B:5.874150
1756302761960;#I:27.000000
1756302761976;#A:1.399265
1756302761976;#B:5.871637
1756302761976;#I:28.000000
1756302761999;#A:1.422513
1756302762008;#B:5.858442
1756302762008;#I:29.000000
1756302762023;#A:1.440734
1756302762023;#B:5.847761
1756302762023;#I:30.000000
1756302762039;#A:1.447018
1756302762039;#B:5.847761
1756302762055;#I:31.000000
1756302762071;#A:1.450159
1756302762074;#B:5.848389
1756302762077;#I:32.000000
1756302762087;#A:1.460841
1756302762087;#B:5.848389
1756302762099;#I:33.000000
1756302762114;#A:1.467124
1756302762114;#B:5.849017
1756302762121;#I:34.000000
1756302762135;#A:1.467124
1756302762135;#B:5.849017
1756302762135;#I:35.000000
1756302762151;#A:1.464610
1756302762151;#B:5.847761
1756302762164;#I:36.000000
1756302762167;#A:1.458956
1756302762183;#B:5.847761
1756302762183;#I:37.000000
1756302762200;#A:1.451416
1756302762200;#B:5.847761
1756302762200;#I:38.000000
1756302762217;#A:1.436336
1756302762217;#B:5.849017
1756302762231;#I:39.000000
1756302762247;#A:1.413088
1756302762249;#B:5.848389
1756302762249;#I:40.000000
1756302762264;#A:1.389841
1756302762264;#B:5.848389
1756302762264;#I:41.000000
1756302762280;#A:1.387327
1756302762280;#B:5.847761
1756302762295;#I:42.000000
1756302762312;#A:1.390469
1756302762312;#B:5.845876
1756302762312;#I:43.000000
1756302762330;#A:1.388584
1756302762330;#B:5.845247
1756302762330;#I:44.000000
1756302762349;#A:1.373504
1756302762358;#B:5.844619
1756302762358;#I:45.000000
1756302762377;#A:1.346487
1756302762381;#B:5.845876
1756302762381;#I:46.000000
1756302762400;#A:1.320097
1756302762400;#B:5.845876
1756302762406;#I:47.000000
1756302762424;#A:1.290566
1756302762424;#B:5.850274
1756302762424;#I:48.000000
1756302762438;#A:1.264805
1756302762438;#B:5.856557
1756302762438;#I:49.000000
1756302762458;#A:1.201973
1756302762470;#B:5.899911
1756302762470;#I:50.000000
1756302762488;#A:1.155478
1756302762488;#B:5.926929
1756302762488;#I:51.000000
1756302762501;#A:1.141655
1756302762501;#B:5.927557
1756302762518;#I:1.000000
1756302762534;#A:1.135372
1756302762534;#B:5.926929
1756302762534;#I:2.000000
1756302762553;#A:1.134115
1756302762553;#B:5.926301
1756302762553;#I:3.000000
1756302762567;#A:1.134115
1756302762567;#B:5.926301
1756302762583;#I:4.000000
1756302762599;#A:1.127203
1756302762601;#B:5.926929
1756302762601;#I:5.000000
1756302762616;#A:1.107097
1756302762616;#B:5.935097
1756302762616;#I:6.000000
1756302762630;#A:1.046779
1756302762645;#B:5.980336
1756302762648;#I:7.000000
1756302762661;#A:1.004053
1756302762661;#B:6.013637
1756302762661;#I:8.000000
1756302762681;#A:1.000283
1756302762681;#B:6.014265
1756302762693;#I:9.000000
1756302762709;#A:1.001540
1756302762711;#B:6.014265
1756302762714;#I:10.000000
1756302762725;#A:1.002168
1756302762725;#B:6.014894
1756302762725;#I:11.000000
1756302762748;#A:1.002168
1756302762748;#B:6.014894
1756302762757;#I:12.000000
1756302762773;#A:1.001540
1756302762777;#B:6.014894
1756302762781;#I:13.000000
1756302762793;#A:1.000283
1756302762799;#B:6.013637
1756302762801;#I:14.000000
1756302762811;#A:1.000911
1756302762821;#B:6.013637
1756302762823;#I:15.000000
1756302762841;#A:1.004053
1756302762841;#B:6.013637
1756302762846;#I:16.000000
1756302762863;#A:1.007823
1756302762863;#B:6.013637
1756302762869;#I:17.000000
1756302762885;#A:1.009080
1756302762885;#B:6.013637
1756302762885;#I:18.000000
1756302762908;#A:1.014106
1756302762909;#B:6.013008
1756302762909;#I:19.000000
1756302762929;#A:1.021646
1756302762932;#B:6.009238
1756302762932;#I:20.000000
1756302762948;#A:1.026672
1756302762948;#B:6.007982
1756302762948;#I:21.000000
1756302762964;#A:1.026672
1756302762964;#B:6.006725
1756302762980;#I:22.000000
1756302762988;#A:1.024159
1756302762996;#B:6.005468
1756302763001;#I:23.000000
1756302763013;#A:1.025416
1756302763013;#B:6.006097
1756302763013;#I:24.000000
1756302763027;#A:1.026672
1756302763027;#B:6.006725
1756302763043;#I:25.000000
1756302763059;#A:1.028557
1756302763059;#B:6.006725
1756302763059;#I:26.000000
1756302763079;#A:1.029186
1756302763079;#B:6.006097
1756302763079;#I:27.000000
1756302763101;#A:1.031071
1756302763107;#B:6.004840
1756302763107;#I:28.000000
1756302763124;#A:1.041124
1756302763124;#B:5.995415
1756302763131;#I:29.000000
1756302763139;#A:1.051805
1756302763139;#B:5.984106
1756302763155;#I:30.000000
1756302763171;#A:1.053062
1756302763172;#B:5.981592
1756302763172;#I:31.000000
1756302763193;#A:1.054947
1756302763196;#B:5.979079
1756302763199;#I:32.000000
1756302763214;#A:1.061858
1756302763218;#B:5.972167
1756302763221;#I:33.000000
1756302763237;#A:1.077566
1756302763240;#B:5.957716
1756302763243;#I:34.000000
1756302763259;#A:1.097672
1756302763262;#B:5.940124
1756302763265;#I:35.000000
1756302763281;#A:1.129717
1756302763284;#B:5.911849
1756302763287;#I:36.000000
1756302763303;#A:1.159876
1756302763306;#B:5.885460
1756302763309;#I:37.000000
1756302763325;#A:1.171814
1756302763328;#B:5.874778
1756302763331;#I:38.000000
1756302763347;#A:1.174327
1756302763350;#B:5.872265
1756302763353;#I:39.000000
1756302763370;#A:1.176212
1756302763373;#B:5.869752
1756302763375;#I:40.000000
1756302763391;#A:1.184380
1756302763394;#B:5.862840
1756302763398;#I:41.000000
1756302763413;#A:1.196947
1756302763416;#B:5.851531
1756302763420;#I:42.000000
1756302763435;#A:1.201973
1756302763438;#B:5.847761
1756302763441;#I:43.000000
1756302763457;#A:1.204487
1756302763460;#B:5.844619
1756302763463;#I:44.000000
1756302763479;#A:1.204487
1756302763482;#B:5.843991
1756302763485;#I:45.000000
1756302763500;#A:1.204487
1756302763504;#B:5.842734
1756302763507;#I:46.000000
1756302763523;#A:1.203230
1756302763526;#B:5.841477
1756302763529;#I:47.000000
1756302763545;#A:1.203230
1756302763548;#B:5.840849
1756302763551;#I:48.000000
1756302763567;#A:1.205115
1756302763570;#B:5.838336
1756302763573;#I:49.000000
1756302763589;#A:1.237787
1756302763592;#B:5.806920
1756302763595;#I:50.000000
1756302763612;#A:1.297478
1756302763614;#B:5.747858
1756302763618;#I:51.000000
1756302763633;#A:1.331407
1756302763636;#B:5.713300
1756302763639;#I:1.000000
1756302763655;#A:1.342088
1756302763658;#B:5.701362
1756302763661;#I:2.000000
1756302763677;#A:1.342717
1756302763680;#B:5.700106
1756302763683;#I:3.000000
1756302763697;#A:1.344602
1756302763702;#B:5.698849
1756302763704;#I:4.000000
1756302763711;#A:1.354655
1756302763711;#B:5.691309
1756302763727;#I:5.000000
1756302763743;#A:1.372876
1756302763746;#B:5.676858
1756302763746;#I:6.000000
1756302763763;#A:1.382301
1756302763766;#B:5.669946
1756302763771;#I:7.000000
1756302763783;#A:1.382929
1756302763790;#B:5.669946
1756302763791;#I:8.000000
1756302763809;#A:1.382301
1756302763812;#B:5.669946
1756302763813;#I:9.000000
1756302763827;#A:1.381673
1756302763834;#B:5.669946
1756302763837;#I:10.000000
1756302763852;#A:1.381673
1756302763856;#B:5.669318
1756302763859;#I:11.000000
1756302763870;#A:1.381673
1756302763870;#B:5.668690
1756302763879;#I:12.000000
1756302763885;#A:1.381673
1756302763885;#B:5.668061
1756302763903;#I:13.000000
1756302763917;#A:1.380416
1756302763917;#B:5.667433
1756302763917;#I:14.000000
1756302763934;#A:1.378531
1756302763934;#B:5.667433
1756302763934;#I:15.000000
1756302763961;#A:1.376018
1756302763965;#B:5.667433
1756302763967;#I:16.000000
1756302763981;#A:1.374133
1756302763988;#B:5.667433
1756302763990;#I:17.000000
1756302764003;#A:1.372248
1756302764003;#B:5.667433
1756302764013;#I:18.000000
1756302764029;#A:1.370991
1756302764031;#B:5.667433
1756302764034;#I:19.000000
1756302764045;#A:1.370363
1756302764045;#B:5.667433
1756302764045;#I:20.000000
1756302764073;#A:1.370363
1756302764074;#B:5.667433
1756302764077;#I:21.000000
1756302764095;#A:1.370991
1756302764095;#B:5.667433
1756302764100;#I:22.000000
1756302764111;#A:1.371619
1756302764111;#B:5.667433
1756302764111;#I:23.000000
1756302764134;#A:1.371619
1756302764142;#B:5.667433
1756302764142;#I:24.000000
1756302764161;#A:1.371619
1756302764161;#B:5.668061
1756302764161;#I:25.000000
1756302764176;#A:1.372248
1756302764176;#B:5.668061
1756302764188;#I:26.000000
1756302764205;#A:1.372876
1756302764205;#B:5.668061
1756302764205;#I:27.000000
1756302764225;#A:1.373504
1756302764229;#B:5.668061
1756302764232;#I:28.000000
1756302764246;#A:1.375389
1756302764252;#B:5.668061
1756302764256;#I:29.000000
1756302764268;#A:1.377274
1756302764268;#B:5.667433
1756302764268;#I:30.000000
1756302764284;#A:1.377903
1756302764284;#B:5.667433
1756302764284;#I:31.000000
1756302764315;#A:1.377903
1756302764317;#B:5.667433
1756302764317;#I:32.000000
1756302764332;#A:1.377903
1756302764332;#B:5.666805
1756302764342;#I:33.000000
1756302764352;#A:1.377903
1756302764352;#B:5.666176
1756302764364;#I:34.000000
1756302764380;#A:1.377903
1756302764382;#B:5.666176
1756302764386;#I:35.000000
1756302764397;#A:1.377903
1756302764404;#B:5.665548
1756302764404;#I:36.000000
1756302764411;#A:1.377274
1756302764427;#B:5.665548
1756302764427;#I:37.000000
1756302764443;#A:1.377903
1756302764443;#B:5.665548
1756302764443;#I:38.000000
1756302764465;#A:1.379787
1756302764465;#B:5.664291
1756302764475;#I:39.000000
1756302764491;#A:1.381673
1756302764493;#B:5.663035
1756302764495;#I:40.000000
1756302764513;#A:1.393610
1756302764515;#B:5.651097
1756302764519;#I:41.000000
1756302764531;#A:1.429425
1756302764531;#B:5.615283
1756302764541;#I:42.000000
1756302764555;#A:1.469637
1756302764560;#B:5.574442
1756302764563;#I:43.000000
1756302764570;#A:1.525557
1756302764580;#B:5.517893
1756302764583;#I:44.000000
1756302764591;#A:1.595929
1756302764604;#B:5.446893
1756302764606;#I:45.000000
1756302764618;#A:1.657504
1756302764618;#B:5.385318
1756302764618;#I:46.000000
1756302764634;#A:1.701487
1756302764634;#B:5.341964
1756302764651;#I:47.000000
1756302764667;#A:1.744212
1756302764667;#B:5.299867
1756302764667;#I:48.000000
1756302764681;#A:1.768088
1756302764681;#B:5.276619
1756302764681;#I:49.000000
1756302764704;#A:1.778770
1756302764714;#B:5.265938
1756302764714;#I:50.000000
1756302764733;#A:1.793849
1756302764734;#B:5.252115
1756302764734;#I:51.000000
1756302764746;#A:1.820867
1756302764746;#B:5.229495
1756302764760;#I:1.000000
1756302764777;#A:1.852911
1756302764777;#B:5.201221
1756302764777;#I:2.000000
1756302764794;#A:1.896265
1756302764794;#B:5.161637
1756302764805;#I:3.000000
1756302764808;#A:1.935849
1756302764824;#B:5.125194
1756302764826;#I:4.000000
1756302764839;#A:1.960982
1756302764839;#B:5.101318
1756302764839;#I:5.000000
1756302764855;#A:1.975433
1756302764855;#B:5.086867
1756302764871;#I:6.000000
1756302764887;#A:1.980460
1756302764888;#B:5.080584
1756302764892;#I:7.000000
1756302764905;#A:1.981088
1756302764905;#B:5.078699
1756302764905;#I:8.000000
1756302764927;#A:1.981717
1756302764934;#B:5.078699
1756302764936;#I:9.000000
1756302764952;#A:1.984230
1756302764956;#B:5.076185
1756302764958;#I:10.000000
1756302764966;#A:1.986115
1756302764966;#B:5.075557
1756302764966;#I:11.000000
1756302764988;#A:1.986743
1756302764999;#B:5.075557
1756302764999;#I:12.000000
1756302765014;#A:1.984858
1756302765014;#B:5.076185
1756302765014;#I:13.000000
1756302765038;#A:1.980460
1756302765043;#B:5.079327
1756302765046;#I:14.000000
1756302765062;#A:1.969150
1756302765065;#B:5.089380
1756302765068;#I:15.000000
1756302765079;#A:1.895009
1756302765079;#B:5.161637
1756302765079;#I:16.000000
1756302765105;#A:1.837832
1756302765110;#B:5.219442
1756302765113;#I:17.000000
1756302765125;#A:1.800761
1756302765125;#B:5.257141
1756302765125;#I:18.000000
1756302765143;#A:1.776256
1756302765143;#B:5.284159
1756302765157;#I:19.000000
1756302765173;#A:1.750495
1756302765173;#B:5.311805
1756302765173;#I:20.000000
1756302765189;#A:1.710283
1756302765189;#B:5.352017
1756302765189;#I:21.000000
1756302765209;#A:1.656876
1756302765220;#B:5.404796
1756302765220;#I:22.000000
1756302765237;#A:1.609124
1756302765237;#B:5.451292
1756302765237;#I:23.000000
1756302765252;#A:1.572681
1756302765262;#B:5.486477
1756302765266;#I:24.000000
1756302765279;#A:1.552575
1756302765286;#B:5.506584
1756302765286;#I:25.000000
1756302765300;#A:1.525557
1756302765306;#B:5.533601
1756302765306;#I:26.000000
1756302765316;#A:1.478433
1756302765316;#B:5.581354
1756302765332;#I:27.000000
1756302765348;#A:1.432566
1756302765348;#B:5.626593
1756302765348;#I:28.000000
1756302765370;#A:1.390469
1756302765370;#B:5.665548
1756302765370;#I:29.000000
1756302765380;#A:1.357796
1756302765396;#B:5.695079
1756302765397;#I:30.000000
1756302765413;#A:1.335805
1756302765413;#B:5.714557
1756302765413;#I:31.000000
1756302765432;#A:1.307531
1756302765432;#B:5.740318
1756302765432;#I:32.000000
1756302765448;#A:1.276115
1756302765462;#B:5.768592
1756302765462;#I:33.000000
1756302765479;#A:1.248469
1756302765479;#B:5.793097
1756302765479;#I:34.000000
1756302765491;#A:1.224593
1756302765491;#B:5.815088
1756302765508;#I:35.000000
1756302765522;#A:1.206372
1756302765522;#B:5.831424
1756302765530;#I:36.000000
1756302765541;#A:1.197575
1756302765541;#B:5.840849
1756302765541;#I:37.000000
1756302765560;#A:1.186894
1756302765570;#B:5.852159
1756302765570;#I:38.000000
1756302765589;#A:1.158619
1756302765589;#B:5.880433
1756302765596;#I:39.000000
1756302765607;#A:1.123434
1756302765607;#B:5.913734
1756302765619;#I:40.000000
1756302765635;#A:1.085106
1756302765637;#B:5.947663
1756302765640;#I:41.000000
1756302765649;#A:1.044265
1756302765649;#B:5.983478
1756302765649;#I:42.000000
1756302765665;#A:1.010965
1756302765682;#B:6.014265
1756302765682;#I:43.000000
1756302765697;#A:0.994000
1756302765697;#B:6.029345
1756302765707;#I:44.000000
1756302765713;#A:0.971380
1756302765713;#B:6.050707
1756302765729;#I:45.000000
1756302765745;#A:0.950646
1756302765745;#B:6.070185
1756302765745;#I:46.000000
1756302765762;#A:0.936823
1756302765762;#B:6.082752
1756302765762;#I:47.000000
1756302765782;#A:0.928655
1756302765782;#B:6.089663
1756302765794;#I:48.000000
1756302765810;#A:0.906664
1756302765810;#B:6.111026
1756302765810;#I:49.000000
1756302765830;#A:0.868965
1756302765830;#B:6.146840
1756302765830;#I:50.000000
1756302765841;#A:0.841318
1756302765857;#B:6.174486
1756302765857;#I:51.000000
1756302765877;#A:0.818071
1756302765877;#B:6.196477
1756302765877;#I:1.000000
1756302765890;#A:0.804876
1756302765890;#B:6.207787
1756302765904;#I:2.000000
1756302765919;#A:0.799221
1756302765919;#B:6.211557
1756302765919;#I:3.000000
1756302765943;#A:0.794823
1756302765945;#B:6.214070
1756302765945;#I:4.000000
1756302765953;#A:0.793566
1756302765967;#B:6.214699
1756302765971;#I:5.000000
1756302765983;#A:0.794195
1756302765983;#B:6.214699
1756302765983;#I:6.000000
1756302766008;#A:0.794823
1756302766012;#B:6.214699
1756302766012;#I:7.000000
1756302766030;#A:0.794823
1756302766034;#B:6.214699
1756302766034;#I:8.000000
1756302766050;#A:0.794823
1756302766050;#B:6.214070
1756302766050;#I:9.000000
1756302766070;#A:0.794823
1756302766070;#B:6.214070
1756302766080;#I:10.000000
1756302766096;#A:0.794823
1756302766096;#B:6.214070
1756302766096;#I:11.000000
1756302766112;#A:0.794195
1756302766112;#B:6.214070
1756302766112;#I:12.000000
1756302766132;#A:0.793566
1756302766143;#B:6.214070
1756302766143;#I:13.000000
1756302766159;#A:0.792310
1756302766164;#B:6.214070
1756302766164;#I:14.000000
1756302766180;#A:0.792310
1756302766180;#B:6.214699
1756302766191;#I:15.000000
1756302766207;#A:0.792310
1756302766208;#B:6.214699
1756302766213;#I:16.000000
1756302766230;#A:0.792938
1756302766230;#B:6.214070
1756302766233;#I:17.000000
1756302766251;#A:0.793566
1756302766253;#B:6.214070
1756302766255;#I:18.000000
1756302766270;#A:0.793566
1756302766270;#B:6.214070
1756302766270;#I:19.000000
1756302766287;#A:0.794195
1756302766287;#B:6.214070
1756302766287;#I:20.000000
1756302766309;#A:0.794823
1756302766318;#B:6.214070
1756302766318;#I:21.000000
1756302766334;#A:0.796080
1756302766334;#B:6.213442
1756302766334;#I:22.000000
1756302766350;#A:0.799850
1756302766350;#B:6.210928
1756302766366;#I:23.000000
1756302766382;#A:0.807389
1756302766382;#B:6.204646
1756302766382;#I:24.000000
1756302766401;#A:0.900380
1756302766401;#B:6.112283
1756302766409;#I:25.000000
1756302766414;#A:0.994628
1756302766430;#B:6.018663
1756302766430;#I:26.000000
1756302766449;#A:1.083221
1756302766452;#B:5.931327
1756302766454;#I:27.000000
